order_id,order_date,order_time,customer_id,item_name,category,price,quantity,weather,temperature,humidity,customer_mood,payment_method,dine_type,total_amount
963,2025-09-19,09:15,C1220,Iced Coffee,Coffee,210,1,Hot,35,45,Tired,UPI,Takeaway,210
964,2025-12-28,19:51,C1077,Latte,Coffee,200,2,Sunny,32,55,Romantic,UPI,Dine-In,400
965,2025-03-09,13:02,C1103,Iced Coffee,Coffee,210,2,Hot,37,35,Energetic,UPI,Dine-In,420
966,2025-07-14,13:33,C1262,Iced Coffee,Coffee,210,2,Sunny,31,52,Happy,Card,Dine-In,420
967,2025-06-05,08:17,C1025,Green Tea,Tea,140,3,Hot,37,38,Stressed,UPI,Dine-In,420
968,2025-01-01,07:42,C1052,Pasta,Meal,320,3,Sunny,31,49,Energetic,Card,Dine-In,960
969,2025-05-10,14:23,C1067,Green Tea,Tea,140,3,Sunny,28,55,Energetic,Card,Takeaway,420
970,2025-07-05,18:49,C1197,Veg Sandwich,Snack,180,3,Sunny,30,48,Energetic,UPI,Dine-In,540
971,2025-03-08,17:47,C1229,Veg Sandwich,Snack,180,1,Sunny,29,48,Romantic,UPI,Dine-In,180
972,2025-10-07,16:21,C1079,Iced Coffee,Coffee,210,4,Hot,35,43,Romantic,UPI,Dine-In,840
973,2025-04-09,13:35,C1230,Pasta,Meal,320,3,Hot,38,40,Stressed,Cash,Dine-In,960
974,2025-08-12,08:30,C1024,Masala Tea,Tea,120,1,Sunny,30,47,Stressed,Cash,Dine-In,120
975,2025-12-22,10:47,C1085,Muffin,Dessert,130,4,Rainy,24,91,Happy,Card,Takeaway,520
976,2025-10-15,19:24,C1112,Masala Tea,Tea,120,3,Sunny,28,47,Energetic,Cash,Dine-In,360
977,2025-09-20,14:32,C1138,Pasta,Meal,320,3,Rainy,21,87,Romantic,Cash,Dine-In,960
978,2025-03-29,10:02,C1139,Cheesecake,Dessert,240,2,Sunny,29,49,Relaxed,UPI,Dine-In,480
979,2025-04-18,15:07,C1282,Cappuccino,Coffee,180,3,Cloudy,26,70,Happy,Card,Dine-In,540
980,2025-07-29,21:39,C1144,Iced Coffee,Coffee,210,3,Hot,34,40,Relaxed,UPI,Takeaway,630
981,2025-01-09,15:42,C1283,Muffin,Dessert,130,1,Cloudy,27,75,Stressed,UPI,Takeaway,130
982,2025-04-23,12:17,C1076,Hot Chocolate,Beverage,220,4,Sunny,29,51,Stressed,Card,Dine-In,880
983,2025-09-11,09:29,C1145,Espresso,Coffee,150,2,Sunny,31,47,Romantic,UPI,Takeaway,300
984,2025-03-25,21:11,C1037,Muffin,Dessert,130,4,Cloudy,25,66,Relaxed,Card,Dine-In,520
985,2025-08-21,21:41,C1052,Masala Tea,Tea,120,1,Cloudy,25,65,Energetic,Card,Takeaway,120
986,2025-01-11,08:52,C1007,Cappuccino,Coffee,180,1,Sunny,28,49,Relaxed,UPI,Dine-In,180
987,2025-10-05,18:52,C1084,Green Tea,Tea,140,1,Sunny,31,54,Sad,Card,Takeaway,140
988,2025-09-03,09:15,C1023,Cappuccino,Coffee,180,3,Cloudy,24,65,Tired,UPI,Takeaway,540
989,2025-02-22,15:56,C1219,Muffin,Dessert,130,4,Sunny,29,45,Relaxed,Card,Dine-In,520
990,2025-06-30,17:18,C1057,Hot Chocolate,Beverage,220,4,Cloudy,24,72,Relaxed,UPI,Dine-In,880
991,2025-05-25,12:04,C1078,Veg Sandwich,Snack,180,3,Sunny,28,45,Energetic,UPI,Takeaway,540
992,2025-09-29,12:38,C1147,Espresso,Coffee,150,4,Sunny,30,54,Tired,Card,Dine-In,600
993,2025-05-19,21:31,C1077,Chicken Sandwich,Snack,240,3,Hot,34,35,Tired,Cash,Dine-In,720
994,2025-06-13,09:24,C1143,Brownie,Dessert,160,4,Windy,22,64,Sad,UPI,Dine-In,640
995,2025-06-15,09:11,C1212,Cold Coffee,Beverage,230,4,Rainy,23,89,Sad,Cash,Takeaway,920
996,2025-03-12,19:41,C1274,Lemonade,Beverage,150,2,Rainy,24,90,Energetic,Card,Dine-In,300
997,2025-07-16,08:37,C1186,Pasta,Meal,320,4,Cloudy,25,66,Relaxed,UPI,Dine-In,1280
998,2025-01-09,12:35,C1072,Brownie,Dessert,160,2,Hot,34,40,Stressed,Card,Takeaway,320
999,2025-03-15,20:54,C1071,Cheesecake,Dessert,240,4,Sunny,29,45,Romantic,UPI,Dine-In,960
1000,2025-07-13,18:01,C1038,Pasta,Meal,320,4,Rainy,20,93,Energetic,Card,Dine-In,1280
1001,2025-01-16,09:23,C1214,Espresso,Coffee,150,1,Sunny,28,54,Tired,UPI,Dine-In,150
1002,2025-08-29,18:08,C1007,Pasta,Meal,320,3,Rainy,22,90,Tired,Card,Dine-In,960
1003,2025-03-21,07:56,C1006,Chicken Sandwich,Snack,240,1,Cloudy,25,73,Relaxed,Card,Takeaway,240
1004,2025-12-15,21:29,C1117,Cheesecake,Dessert,240,3,Hot,38,39,Romantic,Card,Dine-In,720
1005,2025-05-20,08:33,C1113,Masala Tea,Tea,120,2,Cloudy,27,74,Happy,Card,Dine-In,240
1006,2025-10-14,16:53,C1028,Latte,Coffee,200,4,Rainy,23,89,Relaxed,Card,Takeaway,800
1007,2025-04-10,11:06,C1145,Latte,Coffee,200,1,Rainy,22,83,Relaxed,UPI,Dine-In,200
1008,2025-02-03,10:38,C1124,Cappuccino,Coffee,180,3,Sunny,29,55,Happy,Card,Dine-In,540
1009,2025-10-19,16:02,C1005,Veg Sandwich,Snack,180,4,Sunny,30,46,Stressed,Card,Takeaway,720
1010,2025-07-23,15:12,C1170,Green Tea,Tea,140,4,Cloudy,25,75,Happy,Card,Dine-In,560
1011,2025-09-15,19:49,C1020,Espresso,Coffee,150,1,Cloudy,27,72,Energetic,Card,Dine-In,150
1012,2025-03-19,17:29,C1073,Latte,Coffee,200,1,Hot,35,38,Tired,Cash,Dine-In,200
1013,2025-09-14,15:46,C1185,Veg Sandwich,Snack,180,3,Rainy,21,88,Stressed,Cash,Takeaway,540
1014,2025-01-21,21:45,C1079,Cold Coffee,Beverage,230,4,Sunny,32,54,Happy,Cash,Takeaway,920
1015,2025-02-19,19:00,C1233,Espresso,Coffee,150,3,Cloudy,24,72,Happy,Card,Dine-In,450
1016,2025-06-01,09:04,C1236,Iced Coffee,Coffee,210,3,Rainy,20,85,Romantic,Card,Takeaway,630
1017,2025-05-12,19:56,C1187,Brownie,Dessert,160,2,Hot,38,42,Happy,Card,Takeaway,320
1018,2025-07-29,20:39,C1192,Lemonade,Beverage,150,2,Rainy,24,92,Stressed,UPI,Takeaway,300
1019,2025-09-17,14:16,C1288,Lemonade,Beverage,150,1,Cloudy,24,68,Romantic,UPI,Dine-In,150
1020,2025-02-23,11:24,C1237,Espresso,Coffee,150,4,Hot,35,41,Tired,Cash,Dine-In,600
1021,2025-06-28,14:29,C1222,Chicken Sandwich,Snack,240,4,Sunny,29,46,Sad,UPI,Takeaway,960
1022,2025-06-18,08:20,C1233,Green Tea,Tea,140,4,Sunny,31,46,Stressed,UPI,Dine-In,560
1023,2025-08-29,09:40,C1186,Hot Chocolate,Beverage,220,3,Cloudy,28,71,Happy,Card,Takeaway,660
1024,2025-04-20,07:13,C1091,Muffin,Dessert,130,1,Hot,37,39,Stressed,UPI,Dine-In,130
1025,2025-02-05,11:25,C1110,Latte,Coffee,200,3,Hot,37,41,Energetic,Cash,Takeaway,600
1026,2025-04-05,20:03,C1179,Latte,Coffee,200,4,Rainy,22,85,Relaxed,Card,Takeaway,800
1027,2025-09-01,15:44,C1293,Cold Coffee,Beverage,230,2,Hot,37,40,Romantic,Card,Dine-In,460
1028,2025-10-15,19:57,C1166,Veg Sandwich,Snack,180,2,Sunny,32,54,Relaxed,Cash,Takeaway,360
1029,2025-01-08,09:57,C1209,Brownie,Dessert,160,2,Rainy,22,84,Tired,Card,Dine-In,320
1030,2025-08-19,20:54,C1112,Espresso,Coffee,150,4,Cloudy,28,66,Happy,Cash,Dine-In,600
1031,2025-08-04,18:34,C1098,Cold Coffee,Beverage,230,2,Cloudy,25,70,Relaxed,Cash,Dine-In,460
1032,2025-07-09,20:23,C1256,Cappuccino,Coffee,180,3,Hot,38,36,Romantic,Cash,Takeaway,540
1033,2025-07-31,13:22,C1235,Green Tea,Tea,140,4,Cloudy,26,66,Relaxed,Card,Takeaway,560
1034,2025-04-01,15:38,C1051,Espresso,Coffee,150,4,Rainy,23,93,Stressed,UPI,Dine-In,600
1035,2025-02-15,17:01,C1228,Veg Sandwich,Snack,180,4,Sunny,32,53,Happy,Cash,Dine-In,720
1036,2025-12-08,11:54,C1059,Masala Tea,Tea,120,2,Sunny,31,53,Sad,UPI,Takeaway,240
1037,2025-03-05,12:50,C1115,Lemonade,Beverage,150,4,Rainy,23,83,Stressed,Cash,Takeaway,600
1038,2025-05-18,21:42,C1003,Iced Coffee,Coffee,210,3,Windy,25,65,Relaxed,Card,Dine-In,630
1039,2025-01-08,07:09,C1172,Cold Coffee,Beverage,230,3,Windy,26,64,Stressed,UPI,Takeaway,690
1040,2025-05-04,15:25,C1200,Hot Chocolate,Beverage,220,4,Windy,26,61,Relaxed,Cash,Dine-In,880
1041,2025-07-26,21:20,C1061,Cheesecake,Dessert,240,2,Rainy,20,85,Energetic,Cash,Takeaway,480
1042,2025-11-18,21:16,C1014,Muffin,Dessert,130,2,Hot,35,36,Happy,Card,Dine-In,260
1043,2025-11-18,19:37,C1196,Espresso,Coffee,150,1,Cloudy,28,66,Energetic,UPI,Dine-In,150
1044,2025-08-21,17:40,C1275,Cold Coffee,Beverage,230,3,Sunny,29,49,Relaxed,UPI,Takeaway,690
1045,2025-05-14,17:03,C1053,Iced Coffee,Coffee,210,1,Hot,34,45,Energetic,UPI,Takeaway,210
1046,2025-11-02,08:06,C1254,Espresso,Coffee,150,3,Sunny,29,46,Happy,Card,Dine-In,450
1047,2025-07-20,08:31,C1108,Cold Coffee,Beverage,230,1,Rainy,23,93,Happy,Cash,Takeaway,230
1048,2025-07-12,21:20,C1092,Chicken Sandwich,Snack,240,4,Windy,23,59,Happy,Cash,Dine-In,960
1049,2025-03-02,12:22,C1016,Brownie,Dessert,160,1,Sunny,30,46,Relaxed,Cash,Dine-In,160
1050,2025-09-23,15:48,C1168,Espresso,Coffee,150,2,Hot,34,38,Happy,UPI,Dine-In,300
1051,2025-02-12,18:44,C1283,Espresso,Coffee,150,3,Sunny,29,46,Stressed,Cash,Takeaway,450
1052,2025-08-28,18:51,C1089,Brownie,Dessert,160,4,Cloudy,27,68,Stressed,UPI,Takeaway,640
1053,2025-07-21,08:37,C1229,Cold Coffee,Beverage,230,3,Sunny,29,52,Sad,Card,Takeaway,690
1054,2025-06-13,16:06,C1033,Veg Sandwich,Snack,180,4,Rainy,24,88,Stressed,Card,Dine-In,720
1055,2025-01-18,15:16,C1016,Veg Sandwich,Snack,180,4,Sunny,32,50,Sad,UPI,Dine-In,720
1056,2025-06-15,13:50,C1191,Espresso,Coffee,150,3,Sunny,29,55,Stressed,UPI,Takeaway,450
1057,2025-03-04,07:20,C1165,Pasta,Meal,320,1,Cloudy,25,72,Energetic,UPI,Dine-In,320
1058,2025-07-17,11:38,C1039,Hot Chocolate,Beverage,220,2,Sunny,30,54,Tired,Cash,Takeaway,440
1059,2025-12-16,19:27,C1024,Green Tea,Tea,140,3,Sunny,28,52,Sad,Card,Takeaway,420
1060,2025-03-03,08:28,C1146,Espresso,Coffee,150,3,Cloudy,25,74,Happy,UPI,Dine-In,450
1061,2025-08-25,11:08,C1173,Muffin,Dessert,130,4,Sunny,32,53,Happy,Cash,Dine-In,520
1062,2025-02-05,14:06,C1178,Muffin,Dessert,130,4,Cloudy,26,70,Tired,Card,Dine-In,520
1063,2025-10-12,19:20,C1063,Brownie,Dessert,160,1,Rainy,23,90,Tired,Card,Dine-In,160
1064,2025-01-15,10:03,C1088,Muffin,Dessert,130,1,Sunny,30,51,Relaxed,UPI,Dine-In,130
1065,2025-07-08,20:57,C1023,Cheesecake,Dessert,240,1,Hot,34,39,Tired,UPI,Dine-In,240
1066,2025-06-05,08:16,C1236,Green Tea,Tea,140,4,Sunny,29,47,Energetic,UPI,Dine-In,560
1067,2025-06-13,20:09,C1124,Cold Coffee,Beverage,230,4,Cloudy,24,73,Energetic,Cash,Takeaway,920
1068,2025-12-05,14:17,C1043,Green Tea,Tea,140,4,Sunny,30,49,Romantic,Card,Dine-In,560
1069,2025-12-04,17:47,C1109,Muffin,Dessert,130,2,Cloudy,24,72,Happy,UPI,Dine-In,260
1070,2025-08-28,20:24,C1271,Hot Chocolate,Beverage,220,4,Sunny,29,54,Tired,Cash,Takeaway,880
1071,2025-06-09,18:29,C1187,Chicken Sandwich,Snack,240,2,Windy,22,57,Relaxed,Card,Takeaway,480
1072,2025-11-14,15:12,C1158,Cold Coffee,Beverage,230,4,Sunny,30,51,Relaxed,Cash,Dine-In,920
1073,2025-03-17,14:56,C1015,Latte,Coffee,200,1,Sunny,31,47,Stressed,Card,Takeaway,200
1074,2025-06-30,11:07,C1258,Lemonade,Beverage,150,1,Rainy,21,85,Sad,Card,Takeaway,150
1075,2025-01-28,14:17,C1151,Green Tea,Tea,140,1,Sunny,31,51,Relaxed,UPI,Takeaway,140
1076,2025-04-01,16:17,C1128,Cheesecake,Dessert,240,4,Cloudy,24,75,Happy,UPI,Dine-In,960
1077,2025-02-28,07:57,C1116,Cappuccino,Coffee,180,3,Sunny,32,46,Stressed,Cash,Takeaway,540
1078,2025-07-20,13:06,C1148,Hot Chocolate,Beverage,220,3,Rainy,21,86,Stressed,Cash,Takeaway,660
1079,2025-01-02,08:11,C1036,Cheesecake,Dessert,240,4,Cloudy,25,67,Stressed,UPI,Dine-In,960
1080,2025-06-20,21:29,C1091,Espresso,Coffee,150,1,Cloudy,27,70,Happy,Card,Dine-In,150
1081,2025-03-29,17:48,C1251,Muffin,Dessert,130,1,Cloudy,27,74,Happy,UPI,Takeaway,130
1082,2025-02-26,07:52,C1076,Cappuccino,Coffee,180,3,Windy,26,63,Relaxed,UPI,Dine-In,540
1083,2025-06-05,19:47,C1250,Green Tea,Tea,140,4,Rainy,22,91,Stressed,Card,Takeaway,560
1084,2025-08-23,07:52,C1248,Green Tea,Tea,140,3,Cloudy,28,75,Tired,UPI,Takeaway,420
1085,2025-12-18,15:46,C1073,Chicken Sandwich,Snack,240,1,Sunny,31,48,Romantic,Card,Takeaway,240
1086,2025-01-16,10:36,C1056,Pasta,Meal,320,4,Rainy,20,86,Sad,Card,Takeaway,1280
1087,2025-09-27,09:16,C1142,Lemonade,Beverage,150,3,Hot,37,44,Sad,Card,Dine-In,450
1088,2025-01-22,16:33,C1233,Pasta,Meal,320,3,Windy,22,61,Tired,Cash,Takeaway,960
1089,2025-05-28,08:00,C1286,Brownie,Dessert,160,2,Rainy,21,91,Stressed,Cash,Dine-In,320
1090,2025-06-05,14:18,C1064,Latte,Coffee,200,3,Sunny,28,48,Stressed,UPI,Takeaway,600
1091,2025-06-06,07:27,C1258,Green Tea,Tea,140,1,Sunny,29,50,Stressed,Cash,Dine-In,140
1092,2025-02-14,18:17,C1017,Espresso,Coffee,150,2,Rainy,20,87,Relaxed,Card,Takeaway,300
1093,2025-05-08,19:43,C1160,Chicken Sandwich,Snack,240,4,Rainy,20,87,Stressed,UPI,Takeaway,960
1094,2025-12-14,21:20,C1214,Cold Coffee,Beverage,230,2,Cloudy,25,69,Relaxed,Cash,Dine-In,460
1095,2025-06-04,11:05,C1071,Iced Coffee,Coffee,210,4,Cloudy,27,71,Happy,Cash,Takeaway,840
1096,2025-12-22,12:32,C1211,Lemonade,Beverage,150,3,Rainy,23,90,Sad,Card,Dine-In,450
1097,2025-10-14,07:49,C1125,Masala Tea,Tea,120,1,Windy,26,59,Tired,Cash,Takeaway,120
1098,2025-03-07,16:34,C1004,Lemonade,Beverage,150,3,Sunny,31,47,Sad,Card,Takeaway,450
1099,2025-01-28,08:03,C1247,Iced Coffee,Coffee,210,1,Rainy,20,87,Energetic,Cash,Takeaway,210
1100,2025-02-01,08:47,C1254,Veg Sandwich,Snack,180,1,Cloudy,28,67,Energetic,UPI,Dine-In,180
1101,2025-12-12,17:54,C1103,Espresso,Coffee,150,3,Cloudy,24,72,Energetic,UPI,Dine-In,450
1102,2025-01-01,09:38,C1243,Lemonade,Beverage,150,1,Cloudy,25,68,Happy,UPI,Takeaway,150
1103,2025-07-20,07:59,C1280,Latte,Coffee,200,3,Rainy,21,86,Tired,Card,Takeaway,600
1104,2025-12-03,16:07,C1124,Masala Tea,Tea,120,2,Cloudy,25,67,Tired,UPI,Dine-In,240
1105,2025-09-01,14:18,C1141,Iced Coffee,Coffee,210,1,Hot,37,40,Romantic,Card,Takeaway,210
1106,2025-12-24,19:06,C1235,Brownie,Dessert,160,4,Windy,23,55,Stressed,UPI,Takeaway,640
1107,2025-01-06,16:19,C1235,Cappuccino,Coffee,180,4,Sunny,30,47,Sad,Card,Dine-In,720
1108,2025-03-23,12:32,C1033,Muffin,Dessert,130,2,Rainy,24,89,Energetic,UPI,Dine-In,260
1109,2025-06-30,17:46,C1156,Veg Sandwich,Snack,180,3,Rainy,21,87,Tired,Card,Dine-In,540
1110,2025-11-27,14:24,C1133,Brownie,Dessert,160,2,Cloudy,28,75,Energetic,UPI,Takeaway,320
1111,2025-10-29,16:22,C1050,Veg Sandwich,Snack,180,4,Sunny,28,47,Relaxed,Cash,Dine-In,720
1112,2025-09-13,21:43,C1197,Brownie,Dessert,160,3,Windy,23,56,Relaxed,Card,Dine-In,480
1113,2025-02-01,16:16,C1192,Latte,Coffee,200,1,Windy,22,62,Tired,Cash,Dine-In,200
1114,2025-03-31,12:06,C1101,Pasta,Meal,320,4,Rainy,24,91,Relaxed,Card,Takeaway,1280
1115,2025-08-13,17:18,C1099,Hot Chocolate,Beverage,220,2,Cloudy,27,73,Tired,UPI,Dine-In,440
1116,2025-11-19,17:06,C1209,Hot Chocolate,Beverage,220,1,Windy,22,60,Tired,Cash,Dine-In,220
1117,2025-06-24,09:43,C1243,Pasta,Meal,320,4,Sunny,29,54,Tired,Cash,Takeaway,1280
1118,2025-07-02,16:57,C1193,Cheesecake,Dessert,240,2,Windy,25,61,Romantic,UPI,Dine-In,480
1119,2025-03-07,19:33,C1277,Iced Coffee,Coffee,210,1,Sunny,29,45,Energetic,Card,Dine-In,210
1120,2025-04-25,20:18,C1081,Lemonade,Beverage,150,3,Rainy,22,84,Tired,Card,Dine-In,450
1121,2025-10-01,16:15,C1057,Muffin,Dessert,130,3,Rainy,20,91,Romantic,Cash,Takeaway,390
1122,2025-05-15,17:01,C1031,Cappuccino,Coffee,180,3,Rainy,21,88,Tired,UPI,Dine-In,540
1123,2025-10-08,20:46,C1019,Green Tea,Tea,140,1,Sunny,28,54,Energetic,Card,Dine-In,140
1124,2025-08-02,16:47,C1022,Veg Sandwich,Snack,180,1,Hot,37,37,Stressed,UPI,Dine-In,180
1125,2025-09-12,15:14,C1029,Chicken Sandwich,Snack,240,3,Rainy,22,86,Happy,UPI,Dine-In,720
1126,2025-10-01,16:55,C1194,Masala Tea,Tea,120,1,Cloudy,24,71,Tired,Cash,Dine-In,120
1127,2025-08-09,18:27,C1181,Cheesecake,Dessert,240,2,Sunny,28,54,Stressed,UPI,Takeaway,480
1128,2025-08-12,21:03,C1275,Hot Chocolate,Beverage,220,2,Sunny,28,48,Sad,Cash,Dine-In,440
1129,2025-01-08,20:46,C1145,Hot Chocolate,Beverage,220,1,Sunny,29,52,Relaxed,UPI,Takeaway,220
1130,2025-06-29,16:41,C1246,Lemonade,Beverage,150,2,Hot,35,44,Sad,Cash,Dine-In,300
1131,2025-12-03,08:04,C1155,Iced Coffee,Coffee,210,2,Rainy,22,86,Sad,Card,Takeaway,420
1132,2025-12-01,10:33,C1028,Lemonade,Beverage,150,3,Rainy,24,91,Happy,Card,Takeaway,450
1133,2025-12-28,16:31,C1157,Iced Coffee,Coffee,210,1,Sunny,29,53,Relaxed,Cash,Dine-In,210
1134,2025-03-04,12:46,C1233,Muffin,Dessert,130,2,Sunny,29,52,Romantic,UPI,Dine-In,260
1135,2025-09-13,20:02,C1143,Iced Coffee,Coffee,210,3,Cloudy,26,66,Happy,Cash,Takeaway,630
1136,2025-09-11,07:55,C1095,Masala Tea,Tea,120,4,Rainy,21,86,Sad,Cash,Takeaway,480
1137,2025-09-30,07:42,C1173,Iced Coffee,Coffee,210,1,Cloudy,26,65,Energetic,Card,Dine-In,210
1138,2025-01-15,12:46,C1199,Muffin,Dessert,130,4,Hot,34,36,Energetic,Cash,Takeaway,520
1139,2025-10-01,14:27,C1122,Veg Sandwich,Snack,180,3,Sunny,31,52,Romantic,UPI,Dine-In,540
1140,2025-05-24,19:43,C1293,Iced Coffee,Coffee,210,1,Hot,38,39,Stressed,Card,Dine-In,210
1141,2025-11-12,11:23,C1158,Iced Coffee,Coffee,210,3,Windy,26,55,Happy,Cash,Takeaway,630
1142,2025-05-16,20:11,C1184,Brownie,Dessert,160,4,Sunny,28,52,Happy,Card,Dine-In,640
1143,2025-07-29,07:37,C1226,Latte,Coffee,200,3,Hot,38,40,Happy,UPI,Takeaway,600
1144,2025-05-22,11:55,C1026,Brownie,Dessert,160,2,Sunny,29,47,Tired,UPI,Dine-In,320
1145,2025-12-02,07:11,C1117,Chicken Sandwich,Snack,240,4,Cloudy,24,73,Romantic,UPI,Takeaway,960
1146,2025-05-12,07:43,C1180,Muffin,Dessert,130,3,Cloudy,24,74,Relaxed,UPI,Dine-In,390
1147,2025-09-17,14:07,C1213,Cheesecake,Dessert,240,1,Sunny,30,54,Stressed,UPI,Takeaway,240
1148,2025-05-25,09:01,C1241,Green Tea,Tea,140,3,Rainy,23,93,Stressed,Card,Dine-In,420
1149,2025-03-24,12:02,C1109,Iced Coffee,Coffee,210,2,Hot,34,36,Energetic,Card,Takeaway,420
1150,2025-04-21,13:53,C1041,Veg Sandwich,Snack,180,1,Cloudy,25,71,Tired,UPI,Dine-In,180
1151,2025-10-17,15:36,C1027,Chicken Sandwich,Snack,240,4,Cloudy,24,73,Tired,Cash,Takeaway,960
1152,2025-12-04,15:33,C1169,Brownie,Dessert,160,3,Sunny,32,49,Relaxed,UPI,Takeaway,480
1153,2025-04-29,14:20,C1041,Pasta,Meal,320,1,Cloudy,27,71,Stressed,Card,Dine-In,320
1154,2025-07-05,17:30,C1065,Veg Sandwich,Snack,180,2,Rainy,23,86,Energetic,Cash,Dine-In,360
1155,2025-07-28,17:37,C1061,Chicken Sandwich,Snack,240,2,Cloudy,26,70,Stressed,UPI,Takeaway,480
1156,2025-08-04,15:09,C1008,Veg Sandwich,Snack,180,4,Cloudy,25,67,Sad,UPI,Dine-In,720
1157,2025-08-03,11:48,C1221,Cheesecake,Dessert,240,4,Cloudy,25,65,Tired,UPI,Dine-In,960
1158,2025-02-07,09:32,C1286,Muffin,Dessert,130,4,Hot,36,37,Sad,UPI,Takeaway,520
1159,2025-03-02,12:57,C1024,Muffin,Dessert,130,3,Cloudy,28,66,Romantic,UPI,Takeaway,390
1160,2025-08-18,21:26,C1245,Chicken Sandwich,Snack,240,4,Cloudy,27,69,Tired,Cash,Dine-In,960
1161,2025-04-04,18:49,C1190,Veg Sandwich,Snack,180,1,Sunny,28,54,Energetic,Cash,Takeaway,180
1162,2025-07-14,12:28,C1253,Espresso,Coffee,150,3,Hot,34,38,Stressed,Card,Dine-In,450
1163,2025-10-16,15:57,C1092,Cheesecake,Dessert,240,4,Sunny,31,50,Tired,UPI,Dine-In,960
1164,2025-04-18,13:33,C1148,Iced Coffee,Coffee,210,3,Sunny,30,47,Happy,Card,Takeaway,630
1165,2025-08-13,10:56,C1055,Espresso,Coffee,150,3,Hot,36,44,Tired,UPI,Takeaway,450
1166,2025-03-14,08:13,C1100,Cheesecake,Dessert,240,2,Sunny,28,53,Energetic,UPI,Takeaway,480
1167,2025-01-14,12:13,C1233,Iced Coffee,Coffee,210,4,Cloudy,28,67,Tired,Card,Dine-In,840
1168,2025-12-28,21:54,C1071,Latte,Coffee,200,4,Hot,37,39,Happy,Card,Dine-In,800
1169,2025-07-01,19:05,C1172,Pasta,Meal,320,2,Cloudy,26,67,Energetic,Card,Takeaway,640
1170,2025-11-19,18:32,C1052,Chicken Sandwich,Snack,240,1,Cloudy,26,65,Sad,Cash,Takeaway,240
1171,2025-04-08,20:35,C1193,Chicken Sandwich,Snack,240,1,Hot,34,38,Relaxed,UPI,Dine-In,240
1172,2025-05-16,14:09,C1046,Brownie,Dessert,160,2,Cloudy,26,67,Relaxed,Cash,Dine-In,320
1173,2025-01-02,13:04,C1135,Brownie,Dessert,160,2,Cloudy,24,71,Romantic,Cash,Takeaway,320
1174,2025-11-20,16:15,C1119,Chicken Sandwich,Snack,240,3,Rainy,21,87,Tired,Card,Takeaway,720
1175,2025-09-08,19:40,C1058,Masala Tea,Tea,120,3,Cloudy,26,66,Relaxed,Card,Takeaway,360
1176,2025-08-17,12:15,C1059,Chicken Sandwich,Snack,240,4,Sunny,31,50,Romantic,Card,Takeaway,960
1177,2025-12-27,09:49,C1121,Lemonade,Beverage,150,4,Windy,25,64,Sad,UPI,Takeaway,600
1178,2025-05-18,15:13,C1163,Lemonade,Beverage,150,4,Sunny,30,49,Romantic,Card,Takeaway,600
1179,2025-08-15,13:25,C1024,Iced Coffee,Coffee,210,1,Sunny,29,50,Romantic,Card,Takeaway,210
1180,2025-07-29,10:36,C1169,Lemonade,Beverage,150,2,Cloudy,24,74,Energetic,UPI,Dine-In,300
1181,2025-01-11,19:24,C1026,Latte,Coffee,200,3,Hot,38,36,Romantic,Cash,Dine-In,600
1182,2025-07-05,15:12,C1083,Espresso,Coffee,150,4,Hot,35,39,Tired,Card,Takeaway,600
1183,2025-07-31,10:35,C1270,Pasta,Meal,320,2,Hot,34,35,Tired,UPI,Takeaway,640
1184,2025-09-06,07:10,C1064,Iced Coffee,Coffee,210,3,Sunny,29,45,Stressed,Card,Takeaway,630
1185,2025-03-09,20:47,C1213,Lemonade,Beverage,150,3,Hot,34,36,Energetic,UPI,Dine-In,450
1186,2025-10-05,16:58,C1160,Espresso,Coffee,150,1,Cloudy,27,68,Tired,Card,Takeaway,150
1187,2025-09-20,18:01,C1296,Iced Coffee,Coffee,210,3,Rainy,20,87,Romantic,Card,Takeaway,630
1188,2025-05-30,13:05,C1274,Hot Chocolate,Beverage,220,4,Cloudy,27,69,Romantic,Cash,Dine-In,880
1189,2025-07-15,07:31,C1115,Pasta,Meal,320,4,Hot,38,36,Sad,Cash,Dine-In,1280
1190,2025-07-23,19:14,C1171,Brownie,Dessert,160,3,Rainy,20,93,Stressed,UPI,Dine-In,480
1191,2025-02-18,15:10,C1243,Hot Chocolate,Beverage,220,4,Cloudy,24,67,Sad,Cash,Dine-In,880
1192,2025-01-31,19:31,C1165,Iced Coffee,Coffee,210,4,Rainy,22,85,Happy,Cash,Takeaway,840
1193,2025-01-03,11:44,C1165,Hot Chocolate,Beverage,220,4,Cloudy,26,75,Relaxed,Card,Takeaway,880
1194,2025-09-21,15:54,C1066,Pasta,Meal,320,1,Hot,37,36,Sad,UPI,Dine-In,320
1195,2025-09-24,18:07,C1254,Espresso,Coffee,150,2,Rainy,20,83,Sad,UPI,Takeaway,300
1196,2025-03-13,18:55,C1151,Cheesecake,Dessert,240,4,Rainy,22,84,Sad,Cash,Takeaway,960
1197,2025-09-25,12:39,C1268,Lemonade,Beverage,150,3,Cloudy,25,67,Stressed,Cash,Dine-In,450
1198,2025-11-11,18:23,C1070,Cheesecake,Dessert,240,3,Rainy,21,88,Romantic,UPI,Takeaway,720
1199,2025-01-06,12:26,C1097,Espresso,Coffee,150,2,Rainy,20,87,Romantic,UPI,Dine-In,300
